identifier,fingerprint,outcome,organic___0___inchikey,organic___0___inchi,organic___0___chemname,organic___0___molarity,organic___0___molarity_max,inorganic___0___inchikey,inorganic___0___inchi,inorganic___0___chemname,inorganic___0___molarity,inorganic___0___molarity_max,solvent___0___inchikey,solvent___0___inchi,solvent___0___chemname,solvent___0___molarity,solvent___0___molarity_max,acid___0___inchikey,acid___0___inchi,acid___0___chemname,acid___0___molarity,acid___0___molarity_max,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,antisolvent_identity
2021-03-16T15_21_33.108346+00_00_HC_G1,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.8398768018540077,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.37637825937394354,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.133741093319858,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.14347476485542,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_A3,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.566134784932792,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9836974392932708,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.550508560363605,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.286552248533565,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_C3,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.3473532886360684,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2579206700586012,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.255571490676705,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.149033239191832,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_E3,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.7562873194905704,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.4516683070513474,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.809446927877483,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.7451051217688482,26.50445361720617,0.000249,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_G3,1%1%1%1,2,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.6036775868562172,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.4378653235878584,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.653001181775457,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,13.888333695416033,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_A5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.4061448408697208,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.38235251745924426,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.281975157266128,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.590244713087689,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_C5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.9965288574804528,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3465069689474402,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.822104616448281,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.249070197593289,26.50445361720617,0.00025100000000000003,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_E5,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.3586151733311824,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2939096007644528,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.113922574863652,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.2120356289376492,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_G5,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.7290600435352411,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.34053271086213943,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.690202810652504,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,5.385367069631534,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_A7,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.1400542414120123,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.15533071021781797,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.173414932560767,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,13.410619957709896,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_C7,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.0380142756567228,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.34789299682323,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.84251422825911,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,5.936997610254182,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_E7,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.3177125042714552,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0299907755882092,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.376296870042834,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.149033239191832,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_G7,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.8293342207031316,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5998155117641896,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.8551993372147075,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.4384097327829677,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_A9,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.7619087569908984,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.1979391188821824,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.92500886897963,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,7.421247012817728,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_C9,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.407112071663001,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.17325348447371994,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.492771576890008,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,11.721093033903925,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_E9,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.5839155313470602,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.03584554851180399,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.885492826102838,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.249070197593293,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_G9,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.9327423379911117,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2748158719238319,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.2600611697401956,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.9070310113013087,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_A11,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.711859875169726,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.289603350293008,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.545087634590116,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.1060178144688244,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_C11,1%1%1%1,2,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.405477660516816,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2039372739998244,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.558501589546396,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,13.252226808603087,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_E11,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.6980012859885107,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9657029739403452,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.886004714114849,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.1060178144688244,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-03-16T15_21_33.108346+00_00_HC_G11,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,2.301728684337437,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3119040661173784,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.680664482119765,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.59026721703237,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_A1,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.430402832678471,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.31162303751250364,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.1962300786339695,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.925970677360079,26.50445361720617,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_C1,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.8983019980172144,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.812257432777784,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.197933195785852,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.7421247012817724,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_E1,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.4294658275300183,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5655718420823093,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.886147646202069,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.908320660438844,26.50445361720617,0.00024999999999999995,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_G1,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.8704455913007234,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.8336421666170921,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.2938610956715,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.68351790826133,26.50445361720617,0.000249,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_A3,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.95683521963303,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2286354255226352,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.056035205302878,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.36106886812948,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_C3,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.2575761598972044,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7641236589835452,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.604779193069008,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.770801651097109,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_E3,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.3630581129971908,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2767691993168744,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.197250038627008,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.816641320877688,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-04-12T14_57_39.206341+00_00_LBL_G3,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.9404208042556544,7.054570438523121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3850701903539124,13.36196611787163,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.581252455669322,13.009641073295388,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,8.799478600912446,26.50445361720617,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
