identifier,fingerprint,outcome,organic___0___inchikey,organic___0___inchi,organic___0___chemname,organic___0___molarity,inorganic___0___inchikey,inorganic___0___inchi,inorganic___0___chemname,inorganic___0___molarity,solvent___0___inchikey,solvent___0___inchi,solvent___0___chemname,solvent___0___molarity,acid___0___inchikey,acid___0___inchi,acid___0___chemname,acid___0___molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,antisolvent_identity
2021-05-12T16_02_04.291158+00_00_LBL_E3,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.3570332121672996,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2696056738695,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.215335460425548,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.816641320877688,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_G3,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.9350281517554656,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3751035462532176,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.600901127452079,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,8.799478600912447,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_A5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.2536961087204104,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.13480283693475,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.477884980587813,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.404084292852485,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_C5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.8007043817851345,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.747218219627924,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.665586837949313,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.63988581844683,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_E5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.543079744544409,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.70918014213499,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.391957179802428,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.240712578752987,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_G5,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.1400953839890569,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0586099291020652,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.612418662071688,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.55876602215946,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_A7,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,2.2957487203794247,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3809645391634244,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.676491455365092,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.484249402563545,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_C7,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.2779157469905795,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7795120570574684,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.789945697314561,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.2120356289376492,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_E7,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,2.055780907291022,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3399375887919784,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.67935737186491,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.4240712578752984,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_G7,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.2115982661202647,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.30011108275153897,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.52686081795506,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.134569125949811,0.000249,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_A9,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.5658943616689707,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.4295707655071048,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.710959490359969,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.0224281876583023,0.000249,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_C9,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.0441214916187496,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2109957447674348,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.466688137725643,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,11.025852704757765,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_E9,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.7883174035583608,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.1765359310303169,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.659820188397852,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.5126384311959984,0.000249,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_G9,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,2.0533424023826874,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0644709220122716,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.0266306755775645,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.3467303932218115,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_A11,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.513006550262314,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2696056738695,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.644711531694586,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.636106886812948,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_C11,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.3724607628104448,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0175829787306192,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.32095637079082,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.510102107321313,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_E11,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.1709224423572936,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.158246808575576,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.908929123889593,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.435585487725396,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T16_02_04.291158+00_00_LBL_G11,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.5652120348811532,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0058609929102064,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.370941516724512,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,7.3152291983489,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_A1,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.4324606286821098,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3031092017325391,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.200724552307255,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.92597067736008,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_C1,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.8813888122878348,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7900657923620832,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.250730036045328,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.7421247012817724,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_E1,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.4240177205221893,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5501198850521173,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.911239261605203,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.9083206604388445,0.00024999999999999995,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_G1,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.8526816936104707,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.8108662750704113,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.348795616707447,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.68351790826133,0.000249,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_A3,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.9654872242024808,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2223888897019196,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.046161494963647,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.36106886812948,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_C3,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.2449122548125784,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7432470787406265,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.64845936454474,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.77080165109711,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_E3,1%1%1%1,3,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.357743536961642,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.2692076033233764,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.214413093806824,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.816641320877688,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_G3,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,0.9364530159747856,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.374549708971654,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.5988127070271805,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,8.799478600912447,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_A5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.2551222801602433,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.134603801661688,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,4.475448702784362,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.404084292852485,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_C5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.8034810953324372,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.7461149581108649,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.661540350361663,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.63988581844683,0.000251,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_E5,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.545549792212248,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.708133043524534,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.388421546123324,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.240712578752987,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_G5,1%1%1%1,1,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,1.1413081606924624,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0585233920268208,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,8.610266382937244,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,4.55876602215946,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2021-05-12T17_53_13.165008+00_00_HC_A7,1%1%1%1,4,QRFXELVDJSDWHX-UHFFFAOYSA-N,"InChI=1S/C7H9NO.HI/c1-9-7-4-2-6(8)3-5-7;/h2-5H,8H2,1H3;1H",4-Methoxy-Phenylammonium iodide,2.298536737494276,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.3804020481743364,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.671897610752101,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.484249402563545,0.00025,0.0007999999999999999,64800.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
