outcome,organic___0___molarity,organic___0____feat__accsitecount_std,organic___0____feat__aliphaticatomcount_std,organic___0____feat__aliphaticringcount_std,organic___0____feat__aromaticatomcount_std,organic___0____feat__aromaticringcount_std,organic___0____feat__asa+_std,organic___0____feat__asa-_std,organic___0____feat__asa_std,organic___0____feat__asah_std,organic___0____feat__asap_std,organic___0____feat__asavdwp_std,organic___0____feat__atomcount_c_std,organic___0____feat__atomcount_n_std,organic___0____feat__avgpol_std,organic___0____feat__balabanindex_std,organic___0____feat__bondcount_std,organic___0____feat__carboaliphaticringcount_std,organic___0____feat__carboaromaticringcount_std,organic___0____feat__carboringcount_std,organic___0____feat__chainatomcount_std,organic___0____feat__cyclomaticnumber_std,organic___0____feat__donsitecount_std,organic___0____feat__fr_amidine,organic___0____feat__fr_halogen,organic___0____feat__fr_nh0,organic___0____feat__fr_nh1,organic___0____feat__fr_nh2,organic___0____feat__fr_piperzine,organic___0____feat__fr_pyridine,organic___0____feat__fr_quatn,organic___0____feat__hacceptorcount_std,organic___0____feat__hdonorcount_std,organic___0____feat__heteroaliphaticringcount_std,organic___0____feat__heteroaromaticringcount_std,organic___0____feat__hyperwienerindex_std,organic___0____feat__largestringsize_std,organic___0____feat__maximalprojectionarea_std,organic___0____feat__maximalprojectionradius_std,organic___0____feat__maximalprojectionsize_std,organic___0____feat__minimalprojectionarea_std,organic___0____feat__minimalprojectionradius_std,organic___0____feat__minimalprojectionsize_std,organic___0____feat__molpol_std,organic___0____feat__organoammoniummolecularweight_std,organic___0____feat__protpsa_std,organic___0____feat__refractivity_std,organic___0____feat__ringatomcount_std,organic___0____feat__rotatablebondcount_std,organic___0____feat__saltmolecularweight,organic___0____feat__smallestringsize_std,organic___0____feat__vanderwaalsvolume_std,organic___0____feat__wienerindex_std,organic___0____feat__wienerpolarity_std,inorganic___0___molarity,inorganic___0____feat__fr_halogen,inorganic___0____feat__inorganicmolecularweight,solvent___0___molarity,solvent___0____feat__asavdwp,solvent___0____feat__avgpol,solvent___0____feat__hacceptorcount,solvent___0____feat__hansentriple_volume_amount,solvent___0____feat__hansentriple_deltad_amount,solvent___0____feat__hansentriple_deltah_amount,solvent___0____feat__hansentriple_deltap_amount,solvent___0____feat__hansentriple_deltat_amount,solvent___0____feat__maximalprojectionsize,solvent___0____feat__minimalprojectionsize,solvent___0____feat__refractivity,solvent___0____feat__solventmolecularweight,solvent___0____feat__vanderwaalsvolume,acid___0___molarity,acid___0____feat__asavdwp,acid___0____feat__avgpol,acid___0____feat__hacceptorcount,acid___0____feat__hansentriple_volume_amount,acid___0____feat__hansentriple_deltad_amount,acid___0____feat__hansentriple_deltah_amount,acid___0____feat__hansentriple_deltap_amount,acid___0____feat__hansentriple_deltat_amount,acid___0____feat__hdonorcount,acid___0____feat__maximalprojectionsize,acid___0____feat__minimalprojectionsize,acid___0____feat__refractivity,acid___0____feat__solventmolecularweight,acid___0____feat__vanderwaalsvolume,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature
4,1.4324606286821098,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.3031092017325391,2.0,461.0,5.200724552307255,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,9.92597067736008,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.0007999999999999999,64800.0,70.0
3,0.8813888122878348,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.7900657923620832,2.0,461.0,10.250730036045328,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.7421247012817724,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,1.4240177205221893,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.5501198850521173,2.0,461.0,8.911239261605203,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,1.9083206604388445,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00024999999999999995,0.0007999999999999999,64800.0,70.0
3,0.8526816936104707,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.8108662750704113,2.0,461.0,8.348795616707447,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.68351790826133,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.0007999999999999999,64800.0,70.0
4,1.9654872242024808,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.2223888897019196,2.0,461.0,6.046161494963647,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,6.36106886812948,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.2449122548125784,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.7432470787406265,2.0,461.0,7.64845936454474,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.77080165109711,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
3,0.357743536961642,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.2692076033233764,2.0,461.0,10.214413093806824,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,3.816641320877688,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,0.9364530159747856,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.374549708971654,2.0,461.0,6.5988127070271805,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,8.799478600912447,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.2551222801602433,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.134603801661688,2.0,461.0,4.475448702784362,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,12.404084292852485,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.8034810953324372,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.7461149581108649,2.0,461.0,7.661540350361663,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,2.63988581844683,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.0007999999999999999,64800.0,70.0
4,1.545549792212248,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.708133043524534,2.0,461.0,7.388421546123324,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.240712578752987,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,1.1413081606924624,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.0585233920268208,2.0,461.0,8.610266382937244,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.55876602215946,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,2.298536737494276,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.3804020481743364,2.0,461.0,7.671897610752101,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,1.484249402563545,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.280214183486254,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.7783611139567193,2.0,461.0,9.786827645628149,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.2120356289376492,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,2.0582759148870786,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.3394356737555616,2.0,461.0,8.67524490018609,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.4240712578752984,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.213199972258027,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.2996679712216735,2.0,461.0,4.524338469472096,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,12.134569125949811,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.0007999999999999999,64800.0,70.0
1,1.5680192987497026,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.4289365078271017,2.0,461.0,8.707658334926546,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,2.0224281876583023,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.0007999999999999999,64800.0,70.0
4,1.0454391360018391,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.2106842112965556,2.0,461.0,5.464561531274531,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,11.025852704757765,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,0.7893349028908294,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.17627527718921968,2.0,461.0,9.658197554479038,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,3.5126384311959984,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.0007999999999999999,64800.0,70.0
1,2.0554725941141583,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.0643757312295028,2.0,461.0,7.022794976899967,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.3467303932218115,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,1.5148683645476104,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.2692076033233764,2.0,461.0,9.641665653076437,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.636106886812948,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.3738510310773815,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.017557017608046,2.0,461.0,4.318417793020892,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,12.510102107321313,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
3,0.1713008814787024,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.1580131584724164,2.0,461.0,7.9084587170724605,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,9.435585487725396,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,0.5657827649011888,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.005852339202682,2.0,461.0,8.36989743412742,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,7.3152291983489,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,0.9445278059033112,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.6802108968346644,2.0,461.0,10.00972111986178,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.8481425157505972,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,64800.0,70.0
1,0.9345884257959984,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.1540100143776596,2.0,461.0,8.720915968770049,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.55876602215946,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,64800.0,70.0
1,0.09174892718067203,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.07058792325642721,2.0,461.0,12.2859338136205,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.9541603302194223,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00024999999999999995,0.0006,64800.0,70.0
1,0.5010169885935556,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.5005325467273948,2.0,461.0,11.242956687973091,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.5300890723441232,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,64800.0,70.0
1,1.0298534383584252,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.7443817361586896,2.0,461.0,7.952325182972583,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.55876602215946,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,64800.0,70.0
2,0.6254893518944716,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.0770050071888296,2.0,461.0,7.34310999792437,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,8.799478600912447,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,64800.0,70.0
1,0.1068957634831408,0.0,6.0,0.0,6.0,1.0,177.72,149.19,326.91,177.53,149.38,236.68,8.0,1.0,15.12,2.36,21.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,496.0,6.0,50.8,5.39,5.23,27.16,3.52,10.59,14.75,176.162,27.64,51.8,6.0,2.0,303.067,6.0,145.09,201.0,15.0,0.0962562589860372,2.0,461.0,12.490323778724589,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.4240712578752984,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0006,64800.0,70.0
